Time(s)	Alt(km)	Dyn_Pres	Accel	Speed(km/s)	Mach	Pitch_Rate	Roll_Rate	Yaw_Rate
13.495125	4.595625779	186307.7792	56.36737192	0.696028954	2.160329397	-0.123033095	1570.454269	-0.045002785
13.50491	4.602353627	186469.032	56.38863194	0.69658067	2.162224588	-0.123739088	1571.700423	-0.036229261
13.514695	4.609086783	186630.1737	56.41000847	0.697132595	2.164120907	-0.125026644	1572.943136	-0.031313705
13.52448	4.615825251	186791.2041	56.43145369	0.69768473	2.166018358	-0.126508223	1574.181057	-0.03162828
13.534265	4.622569031	186952.1229	56.45296745	0.698237074	2.167916942	-0.127741791	1575.414287	-0.037070989
13.54405	4.629318125	187112.93	56.4745474	0.69878963	2.169816663	-0.128355488	1576.644358	-0.046093229
13.553835	4.636072537	187273.6252	56.49618962	0.699342396	2.171717524	-0.128152791	1577.8738	-0.056136121
13.56362	4.642832267	187434.2082	56.51788982	0.699895375	2.173619526	-0.127168335	1579.105426	-0.064353668
13.573405	4.649597318	187594.6788	56.53964457	0.700448566	2.175522673	-0.125658375	1580.341537	-0.068418892
13.58319	4.656367691	187755.0369	56.5614523	0.701001971	2.177426967	-0.124028321	1581.583267	-0.06718453
13.592975	4.66314339	187915.2822	56.58331377	0.701555589	2.17933241	-0.122717695	1582.830264	-0.061010056
13.60276	4.669924415	188075.4146	56.60523195	0.702109421	2.181239007	-0.122075068	1584.080784	-0.051660725
13.612545	4.676710769	188235.4338	56.62721111	0.702663468	2.183146759	-0.122258576	1585.332192	-0.041805709
13.62233	4.683502455	188395.3396	56.64925574	0.703217731	2.185055669	-0.123190549	1586.581713	-0.034256949
13.632115	4.690299473	188555.1318	56.67136923	0.70377221	2.186965739	-0.124579427	1587.827222	-0.031165265
13.6419	4.697101826	188714.8103	56.69355296	0.704326906	2.188876973	-0.126003014	1589.06786	-0.033403808
13.651685	4.703909517	188874.3747	56.71580593	0.704881819	2.190789373	-0.127029418	1590.304274	-0.040316513
13.66147	4.710722546	189033.8249	56.73812508	0.705436951	2.192702941	-0.127341099	1591.538442	-0.049905316
13.671255	4.717540918	189193.1608	56.76050621	0.7059923	2.194617681	-0.126826336	1592.773097	-0.059403929
13.68104	4.724364632	189352.382	56.78294522	0.706547869	2.196533596	-0.125611621	1594.010944	-0.066074298
13.690825	4.731193692	189511.4885	56.80543932	0.707103658	2.198450687	-0.124025377	1595.253883	-0.067996681
13.70061	4.7380281	189670.48	56.82798787	0.707659667	2.200368958	-0.12250323	1596.502453	-0.064625051
13.710395	4.744867857	189829.3562	56.85059262	0.708215897	2.202288412	-0.121461996	1597.755682	-0.056946203
13.72018	4.751712966	189988.117	56.87325723	0.708772349	2.204209051	-0.121178802	1599.011363	-0.047194941
13.729965	4.75856343	190146.7623	56.89598621	0.709329023	2.206130878	-0.121710449	1600.266696	-0.038206261
13.73975	4.765419249	190305.2917	56.91878371	0.70988592	2.208053895	-0.122876649	1601.519104	-0.032591429
13.749535	4.772280426	190463.7051	56.94165229	0.71044304	2.209978106	-0.124312286	1602.766981	-0.031977214
13.75932	4.779146964	190622.0024	56.96459222	0.711000385	2.211903513	-0.125573742	1604.010164	-0.036530515
13.769105	4.786018865	190780.1832	56.98760144	0.711557954	2.21383012	-0.126268434	1605.249979	-0.044908433
13.77889	4.79289613	190938.2474	57.01067622	0.712115749	2.215757928	-0.126169759	1606.488861	-0.054650019
13.788675	4.799778762	191096.1948	57.03381222	0.712673769	2.21768694	-0.125283684	1607.729634	-0.062896518
13.79846	4.806666763	191254.0252	57.05700587	0.713232017	2.219617161	-0.123847247	1608.974687	-0.067229902
13.808245	4.813560135	191411.7384	57.08025543	0.713790491	2.221548591	-0.122259144	1610.225274	-0.066383711
13.81803	4.82045888	191569.3342	57.1035615	0.714349193	2.223481234	-0.120962562	1611.48114	-0.060616588
13.827815	4.827363001	191726.8124	57.12692696	0.714908124	2.225415093	-0.120314601	1612.740597	-0.051637208
13.8376	4.834272499	191884.1728	57.15035607	0.715467284	2.227350171	-0.120480778	1614.001026	-0.04210106
13.847385	4.841187378	192041.4153	57.17385332	0.716026674	2.229286471	-0.121385898	1615.259642	-0.034826161
13.85717	4.848107638	192198.5395	57.1974221	0.716586294	2.231223994	-0.122736087	1616.514328	-0.031958785
13.866955	4.855033283	192355.5453	57.22106374	0.717146145	2.233162745	-0.124105736	1617.764257	-0.034336475
13.87674	4.861964314	192512.4326	57.24477715	0.717706228	2.235102726	-0.125063787	1619.010142	-0.04123833
13.886525	4.868900734	192669.2011	57.26855917	0.718266543	2.237043939	-0.125301966	1620.254026	-0.050598365
13.89631	4.875842545	192825.8506	57.29240557	0.718827091	2.238986389	-0.124726735	1621.498673	-0.059620091
13.906095	4.882789749	192982.381	57.31631233	0.719387872	2.240930077	-0.123487403	1622.746743	-0.06561035
13.91588	4.889742348	193138.792	57.34027689	0.719948888	2.242875006	-0.121931723	1624.000002	-0.06678407
13.925665	4.896700346	193295.0835	57.36429893	0.720510138	2.244821179	-0.120501996	1625.258788	-0.062799048
13.93545	4.903663742	193451.2552	57.38838055	0.721071624	2.2467686	-0.119602576	1626.521913	-0.054859556
13.945235	4.910632542	193607.3069	57.41252562	0.721633346	2.248717271	-0.119478429	1627.787018	-0.045356079
13.95502	4.917606745	193763.2385	57.43673871	0.722195305	2.250667194	-0.120141301	1629.051279	-0.03714765
13.964805	4.924586355	193919.0498	57.46102371	0.722757501	2.252618374	-0.121365927	1630.31226	-0.032701429
13.97459	4.931571374	194074.7406	57.48538272	0.723319936	2.254570812	-0.122757706	1631.568649	-0.033348424
13.984375	4.938561805	194230.3106	57.50981545	0.723882609	2.256524512	-0.123871705	1632.820651	-0.038880649
13.99416	4.945557649	194385.7598	57.53431933	0.724445521	2.258479477	-0.12434718	1634.069933	-0.047612892
14.003945	4.952558908	194541.0878	57.55892818	0.725008673	2.260435709	-0.124016936	1635.319117	-0.056892115
14.01373	4.959565586	194696.295	57.583656	0.725572067	2.262393214	-0.122958232	1636.570986	-0.063901528
14.023515	4.966577684	194851.3812	57.60844364	0.726135703	2.264351995	-0.12146954	1637.82764	-0.06651608
14.0333	4.973595205	195006.3462	57.63329011	0.726699582	2.266312055	-0.119979948	1639.089858	-0.063949308
14.043085	4.980618151	195161.1899	57.65819686	0.727263705	2.268273397	-0.118918551	1640.356858	-0.056993783
14.05287	4.987646524	195315.9119	57.68316738	0.727828071	2.270236025	-0.11858352	1641.626537	-0.047780337
14.062655	4.994680327	195470.5123	57.70820619	0.728392683	2.27219994	-0.119050873	1642.896111	-0.039127851
14.07244	5.001719562	195624.9906	57.73331747	0.72895754	2.274165147	-0.120151011	1644.16297	-0.033681021
14.082225	5.008764232	195779.3469	57.75850384	0.729522643	2.276131647	-0.121520506	1645.425475	-0.03309959
14.09201	5.015814338	195933.5808	57.78376559	0.730087993	2.278099444	-0.122713513	1646.683467	-0.037548183
14.101795	5.022869884	196087.6922	57.80910061	0.73065359	2.280068542	-0.123338798	1647.93831	-0.045644769
14.11158	5.029930871	196241.6809	57.83450511	0.731219436	2.282038942	-0.123180272	1649.192479	-0.05488528
14.121365	5.036997302	196395.5467	57.85997481	0.73178553	2.284010648	-0.122263786	1650.448796	-0.06241512
14.13115	5.044069179	196549.2894	57.8855063	0.732351874	2.285983662	-0.120849364	1651.709557	-0.065910479
14.140935	5.051146505	196702.9088	57.91109813	0.732918468	2.287957989	-0.119350978	1652.975824	-0.064297299
14.15072	5.058229281	196856.4048	57.93675133	0.733485313	2.289933631	-0.118208452	1654.247096	-0.058084726
14.160505	5.065317512	197009.7772	57.96246909	0.73405241	2.29191059	-0.117751037	1655.521461	-0.049208254
14.17029	5.072411198	197163.0257	57.98825585	0.734619758	2.293888871	-0.118094999	1656.796194	-0.040429482
14.180075	5.079510342	197316.1502	58.01411592	0.735187359	2.295868476	-0.119107229	1658.068601	-0.034477531
14.18986	5.086614948	197469.1504	58.04005221	0.735755214	2.297849407	-0.120446479	1659.336858	-0.033198636
14.199645	5.093725016	197622.0263	58.06606536	0.736323323	2.299831669	-0.121669657	1660.600586	-0.036979393
14.20943	5.10084055	197774.7776	58.09215355	0.736891687	2.301815264	-0.12237021	1661.860967	-0.044624973
14.219215	5.107961552	197927.4042	58.11831315	0.737460307	2.303800195	-0.122305413	1663.120374	-0.053732119
14.229	5.115088024	198079.9058	58.14453987	0.738029182	2.305786465	-0.121472578	1664.381634	-0.061441696
14.238785	5.122219969	198232.2822	58.17083014	0.738598315	2.307774078	-0.120110102	1665.647135	-0.065335872
14.24857	5.12935739	198384.5333	58.19718232	0.739167705	2.309763036	-0.118622708	1666.91808	-0.064198363
14.258355	5.136500288	198536.6589	58.2235972	0.739737353	2.311753343	-0.117454153	1668.194106	-0.058397985
14.26814	5.143648667	198688.6589	58.25007783	0.740307261	2.313745001	-0.116947337	1669.473399	-0.049773299
14.277925	5.150802529	198840.5329	58.27662858	0.740877428	2.315738014	-0.117235928	1670.753265	-0.041052964
14.28771	5.157961876	198992.2809	58.30325382	0.741447855	2.317732385	-0.118201917	1672.030982	-0.034993386
14.297495	5.16512671	199143.9026	58.32995656	0.742018543	2.319728116	-0.11951279	1673.304664	-0.033505712
14.30728	5.172297035	199295.3979	58.35673755	0.742589493	2.321725212	-0.12072684	1674.57386	-0.037049104
14.317065	5.179472853	199446.7666	58.38359505	0.743160706	2.323723675	-0.12143342	1675.839695	-0.044484043
14.32685	5.186654166	199598.0085	58.4105255	0.743732181	2.325723508	-0.121383635	1677.104519	-0.053433995
14.336635	5.193840977	199749.1234	58.4375246	0.74430392	2.327724714	-0.120569782	1678.371154	-0.061041915
14.34642	5.201033288	199900.1111	58.46458881	0.744875924	2.329727298	-0.119228016	1679.641998	-0.06488154
14.356205	5.208231102	200050.9715	58.49171646	0.745448193	2.33173126	-0.11776308	1680.918257	-0.063732808
14.36599	5.215434422	200201.7044	58.51890837	0.746020728	2.333736606	-0.116618928	1682.199561	-0.057972893
14.375775	5.222643249	200352.3095	58.5461676	0.746593529	2.335743338	-0.116136479	1683.484078	-0.049456257
14.38556	5.229857587	200502.7868	58.57349856	0.747166597	2.337751459	-0.116444109	1684.769106	-0.040920411
14.395345	5.237077438	200653.136	58.60090556	0.747739934	2.339760972	-0.11741621	1686.051939	-0.03510661
14.40513	5.244302805	200803.3569	58.62839155	0.748313539	2.341771881	-0.118713416	1687.330739	-0.033877482
14.414915	5.25153369	200953.4494	58.65595715	0.748887414	2.343784189	-0.119891836	1688.605129	-0.037616062
14.4247	5.258770096	201103.4133	58.68360053	0.749461558	2.345797899	-0.120546295	1689.876317	-0.045101333
14.434485	5.266012025	201253.2483	58.71131803	0.750035974	2.347813014	-0.120441365	1691.146704	-0.053902191
14.44427	5.27325948	201402.9544	58.73910539	0.75061066	2.349829537	-0.11958773	1692.41911	-0.061164021
14.454055	5.280512464	201552.5313	58.76695918	0.751185619	2.351847472	-0.118238897	1693.695862	-0.064534104
14.46384	5.287770979	201701.9789	58.79487795	0.751760851	2.353866821	-0.116809035	1694.978033	-0.062925824
14.473625	5.295035028	201851.297	58.82286276	0.752336357	2.355887589	-0.115738387	1696.265097	-0.056872648
14.48341	5.302304613	202000.4853	58.85091687	0.752912137	2.357909778	-0.11534988	1697.555101	-0.048355243
14.493195	5.309579737	202149.5438	58.87904471	0.753488192	2.359933392	-0.115743683	1698.845296	-0.040156241
14.50298	5.316860403	202298.4723	58.9072784	0.754064522	2.361958433	-0.116764298	1700.133042	-0.034951705
14.512765	5.324146614	202447.2708	58.93565641	0.75464113	2.363984908	-0.118051238	1701.416666	-0.034435579
14.52255	5.331438371	202595.9395	58.96411537	0.755218016	2.36601282	-0.119156979	1702.696016	-0.038764136
14.532335	5.338735678	202744.478	58.99265311	0.755795181	2.368042172	-0.119693758	1703.97251	-0.046503911
14.54212	5.346038538	202892.8862	59.02126582	0.756372625	2.370072968	-0.119461044	1705.248669	-0.055101967
14.551905	5.353346952	203041.164	59.04994927	0.75695035	2.372105211	-0.118511674	1706.527292	-0.061725443
14.56169	5.360660925	203189.3111	59.07870034	0.757528356	2.374138904	-0.117134623	1707.810535	-0.064194914
14.571475	5.367980457	203337.3274	59.107518	0.758106643	2.376174051	-0.115759807	1709.099193	-0.061703861
14.58126	5.375305553	203485.2126	59.13640379	0.758685213	2.378210655	-0.114816095	1710.392446	-0.055085819
14.591045	5.382636215	203632.9667	59.16536127	0.759264065	2.380248719	-0.114589356	1711.688124	-0.046539304
14.60083	5.389972445	203780.5895	59.19439494	0.759843202	2.382288246	-0.115127597	1712.983427	-0.038899801
14.610615	5.397314246	203928.0807	59.22350881	0.760422624	2.38432924	-0.116224866	1714.275858	-0.034698852
14.6204	5.404661621	204075.4402	59.25270504	0.76100233	2.386371705	-0.117489544	1715.564048	-0.035322314
14.630185	5.412014574	204222.6678	59.28198335	0.761582323	2.388415643	-0.118474621	1716.848219	-0.040548425
14.63997	5.419373105	204369.7633	59.3113411	0.762162603	2.390461058	-0.118826721	1718.130105	-0.048621051
14.649755	5.426737219	204516.7266	59.34077426	0.76274317	2.392507953	-0.118404173	1719.41238	-0.056835452
14.65954	5.434106918	204663.5575	59.37027878	0.763324026	2.394556332	-0.11732453	1720.69776	-0.062442329
14.669325	5.441482204	204810.2557	59.39985202	0.76390517	2.396606198	-0.115925376	1721.988096	-0.063568428
14.67911	5.448863081	204956.8213	59.42949363	0.764486605	2.398657554	-0.114651245	1723.283753	-0.059845067
14.688895	5.456249552	205103.2538	59.4592058	0.76506833	2.400710404	-0.113904384	1724.583489	-0.052532617
14.69868	5.463641618	205249.5533	59.48899248	0.765650346	2.402764751	-0.113909418	1725.884868	-0.044097373
14.708465	5.471039283	205395.7194	59.51885817	0.766232654	2.404820599	-0.114637541	1727.185086	-0.037381451
14.71825	5.47844255	205541.7521	59.5488064	0.766815255	2.40687795	-0.115816057	1728.481912	-0.034644253
14.728035	5.485851422	205687.6512	59.57883865	0.767398149	2.408936809	-0.117020323	1729.774447	-0.036798905
14.73782	5.4932659	205833.4164	59.6089538	0.767981338	2.410997179	-0.117817326	1731.063425	-0.04310272
14.747605	5.500685989	205979.0477	59.63914867	0.768564822	2.413059063	-0.117912387	1732.350969	-0.05140813
14.75739	5.508111691	206124.5447	59.66941907	0.769148601	2.415122465	-0.11724924	1733.639868	-0.058890787
14.767175	5.515543009	206269.9075	59.69976129	0.769732677	2.417187388	-0.116029301	1734.932634	-0.06300891
14.77696	5.522979945	206415.1357	59.73017345	0.770317051	2.419253835	-0.114643285	1736.230646	-0.062368205
14.786745	5.530422502	206560.2292	59.76065612	0.770901722	2.421321811	-0.113538175	1737.533678	-0.057197362
14.79653	5.537870684	206705.1879	59.79121224	0.771486692	2.423391318	-0.113064712	1738.83998	-0.049270647
14.806315	5.545324494	206850.0116	59.82184613	0.772071962	2.42546236	-0.113357456	1740.146874	-0.041302211
14.8161	5.552783933	206994.7	59.85256207	0.772657532	2.427534941	-0.114288593	1741.451668	-0.036017586
14.825885	5.560249005	207139.2531	59.88336289	0.773243403	2.429609063	-0.115511582	1742.752585	-0.035219494
14.83567	5.567719713	207283.6706	59.91424904	0.773829576	2.431684731	-0.116579989	1744.049367	-0.039168675
14.845455	5.57519606	207427.9524	59.94521849	0.774416051	2.433761948	-0.117100906	1745.343372	-0.046493678
14.85524	5.582678048	207572.0983	59.97626749	0.77500283	2.435840718	-0.116870268	1746.6371	-0.054662423
14.865025	5.590165682	207716.1081	60.00739188	0.775589913	2.437921043	-0.115943321	1747.933338	-0.060854724
14.87481	5.597658962	207859.9817	60.03858864	0.776177301	2.440002928	-0.114615709	1749.234195	-0.062935773
14.884595	5.605157893	208003.7189	60.06985692	0.776764994	2.442086376	-0.113321393	1750.540375	-0.060194386
14.89438	5.612662477	208147.3195	60.10119841	0.777352994	2.444171391	-0.112482484	1751.850932	-0.05358971
14.904165	5.620172718	208290.7834	60.13261684	0.777941301	2.446257976	-0.112362864	1753.163598	-0.045419313
14.91395	5.627688617	208434.1103	60.16411667	0.778529917	2.448346135	-0.112976454	1754.475572	-0.038521965
14.923735	5.635210179	208577.3001	60.19570164	0.779118841	2.450435871	-0.114082222	1755.784492	-0.035290732
14.93352	5.642737406	208720.3527	60.22737352	0.779708074	2.452527187	-0.11526797	1757.089259	-0.036839441
14.943305	5.650270301	208863.2679	60.25913152	0.780297618	2.454620089	-0.116094002	1758.390423	-0.042613774
14.95309	5.657808867	209006.0454	60.29097264	0.780887473	2.456714578	-0.116246682	1759.689988	-0.050584332
14.962875	5.665353108	209148.6851	60.32289276	0.78147764	2.458810659	-0.115648208	1760.990716	-0.057955964
14.97266	5.672903025	209291.1869	60.35488815	0.782068119	2.460908335	-0.114483989	1762.295159	-0.062146517
14.982445	5.680458622	209433.5506	60.38695683	0.782658913	2.46300761	-0.113137748	1763.604762	-0.061692533
14.99223	5.688019903	209575.776	60.41909929	0.78325002	2.465108488	-0.112056827	1764.919359	-0.056763587
15.002015	5.695586869	209717.863	60.45133631	0.783841442	2.467210971	-0.111594852	1766.23723	-0.049103164
15.0118	5.703159525	209859.8116	60.48372332	0.784433181	2.469315066	-0.111887089	1767.555707	-0.041415049
15.021585	5.710737872	210001.6219	60.51619555	0.785025237	2.471420778	-0.112802587	1768.872115	-0.036409836
15.03137	5.718321915	210143.2937	60.54875575	0.785617612	2.473528109	-0.113990298	1770.184717	-0.035847282
15.041155	5.725911657	210284.8268	60.58140427	0.786210305	2.475637063	-0.115003159	1771.493331	-0.039913356
15.05094	5.733507099	210426.2211	60.61413898	0.786803319	2.477747645	-0.115456465	1772.799395	-0.047153855
15.060725	5.741108246	210567.4764	60.64695608	0.787396653	2.479859857	-0.115164413	1774.105457	-0.054989928
15.07051	5.7487151	210708.5924	60.67985151	0.787990308	2.481973703	-0.114206233	1775.41427	-0.060634094
15.080295	5.756327665	210849.5691	60.71282248	0.788584286	2.484089188	-0.112898133	1776.727816	-0.062081995
15.09008	5.763945944	210990.4063	60.74586845	0.789178587	2.486206314	-0.111680732	1778.046595	-0.058826769
15.099865	5.771569939	211131.1038	60.77899145	0.789773212	2.488325086	-0.110961886	1779.369452	-0.052040303
15.10965	5.779199654	211271.6615	60.81219536	0.790368161	2.490445508	-0.11097091	1780.693987	-0.044154961
15.119435	5.786835092	211412.0791	60.8454846	0.790963436	2.492567582	-0.111676413	1782.017415	-0.037993515
15.12922	5.794476256	211552.3565	60.87886259	0.791559038	2.494691313	-0.11279742	1783.337562	-0.035757621
15.139005	5.802123149	211692.4936	60.9123306	0.792154966	2.496816704	-0.113904105	1784.65365	-0.038237436
15.14879	5.809775775	211832.4901	60.94588734	0.792751222	2.49894376	-0.114572222	1785.966574	-0.044527244
15.158575	5.817434136	211972.3459	60.97952946	0.793347807	2.501072483	-0.114535837	1787.27889	-0.052351068
15.16836	5.825098236	212112.0609	61.01325286	0.793944722	2.503202879	-0.113783265	1788.59514	-0.058882752
15.178145	5.832768077	212251.6348	61.04705419	0.794541967	2.505334949	-0.112561411	1789.917826	-0.061765952
15.18793	5.840443664	212391.0675	61.08093213	0.795139543	2.507468699	-0.111286632	1791.247848	-0.059965941
15.197715	5.848124999	212530.3589	61.11488794	0.795737451	2.509604132	-0.110394092	1792.584441	-0.054144468
15.2075	5.855812085	212669.5087	61.14892504	0.796335692	2.511741252	-0.110180002	1793.925406	-0.046420339
15.217285	5.863504925	212808.5168	61.18304781	0.796934266	2.513880063	-0.110693998	1795.267871	-0.039600666
15.22707	5.871203524	212947.3831	61.21726012	0.797533175	2.516020568	-0.111720969	1796.609298	-0.036160526
15.236855	5.878907883	213086.1073	61.2515639	0.79813242	2.518162771	-0.112859239	1797.948373	-0.0373417
15.24664	5.886618007	213224.6893	61.28595855	0.798732	2.520306677	-0.113666949	1799.285451	-0.04269954
15.256425	5.894333897	213363.129	61.32044122	0.799331917	2.522452288	-0.113823391	1800.622398	-0.050264903
15.26621	5.902055559	213501.4261	61.35500787	0.799932173	2.524599609	-0.113246353	1801.961879	-0.057263858
15.275995	5.909782995	213639.5805	61.38965485	0.800532766	2.526748644	-0.11212233	1803.306357	-0.061133276
15.28578	5.917516207	213777.5921	61.42438028	0.8011337	2.528899397	-0.110838258	1804.657159	-0.060460774
15.295565	5.9252552	213915.4606	61.4591848	0.801734973	2.531051871	-0.109839487	1806.013972	-0.055503638
15.30535	5.932999977	214053.1859	61.49407139	0.802336588	2.53320607	-0.109466002	1807.374928	-0.048094618
15.315135	5.94075054	214190.7679	61.52904435	0.802938544	2.535361999	-0.109827136	1808.737273	-0.040967344
15.32492	5.948506894	214328.2063	61.56410775	0.803540844	2.53751966	-0.110761118	1810.098365	-0.036748264
15.334705	5.956269041	214465.5011	61.599264	0.804143487	2.539679059	-0.111894708	1811.456625	-0.036986393
15.34449	5.964036985	214602.652	61.63451302	0.804746474	2.541840198	-0.11278118	1812.812111	-0.04157997
15.354275	5.971810729	214739.6588	61.66985233	0.805349807	2.544003083	-0.113065814	1814.166472	-0.048813757
15.36406	5.979590277	214876.5215	61.70527804	0.805953486	2.546167716	-0.112617558	1815.522328	-0.055995069
15.373845	5.987375631	215013.2398	61.74078635	0.806557512	2.548334102	-0.111577832	1816.882278	-0.060454016
15.38363	5.995166796	215149.8136	61.77637501	0.807161886	2.550502245	-0.110308025	1818.24792	-0.060536871
15.393415	6.002963774	215286.2427	61.81204426	0.807766609	2.552672148	-0.109254933	1819.619242	-0.056222464
15.4032	6.010766568	215422.527	61.84779676	0.808371681	2.554843816	-0.108784051	1820.994614	-0.049130456
15.412985	6.018575183	215558.6662	61.88363667	0.808977104	2.557017252	-0.109042947	1822.371386	-0.041916505
15.42277	6.026389621	215694.6603	61.91956818	0.809582878	2.559192461	-0.10990592	1823.746866	-0.03727868
15.432555	6.034209886	215830.509	61.95559396	0.810189004	2.561369447	-0.111020993	1825.119323	-0.036946232
15.44234	6.042035982	215966.2122	61.99171425	0.810795484	2.563548213	-0.111941937	1826.488621	-0.04103028
15.452125	6.049867911	216101.7697	62.02792684	0.811402317	2.565728763	-0.112295985	1827.85627	-0.047981696
15.46191	6.057705677	216237.1814	62.06422795	0.812009504	2.567911103	-0.111924203	1829.224841	-0.055173946
15.471695	6.065549283	216372.4471	62.10061373	0.812617048	2.570095235	-0.1109415	1830.596994	-0.059893056
15.48148	6.073398733	216507.5666	62.13708176	0.813224948	2.572281163	-0.109693365	1831.974465	-0.060362163
15.491265	6.081254031	216642.5398	62.17363205	0.813833205	2.574468892	-0.108625323	1833.357403	-0.056413437
15.50105	6.089115179	216777.3666	62.21027615	0.81444182	2.576658427	-0.108114277	1834.744306	-0.049551958
15.510835	6.096982182	216912.0469	62.24708438	0.815050796	2.578849771	-0.10832555	1836.132583	-0.042385418
15.52062	6.104855042	217046.5808	62.28398569	0.815660131	2.581042931	-0.109149993	1837.519537	-0.037634169
15.530405	6.112733763	217180.9682	62.32098285	0.816269829	2.583237911	-0.110245379	1838.903378	-0.037096708
15.54019	6.120618348	217315.2089	62.35807624	0.816879889	2.585434714	-0.111166644	1840.283904	-0.040964499
15.549975	6.128508802	217449.3027	62.39526373	0.817490312	2.587633345	-0.111535612	1841.662576	-0.047748627
15.55976	6.136405127	217583.2494	62.4325416	0.8181011	2.589833809	-0.11118548	1843.04195	-0.054848208
15.569545	6.144307328	217717.049	62.46990603	0.818712253	2.592036108	-0.110224714	1844.424699	-0.059545061
15.57933	6.152215406	217850.7012	62.50735458	0.819323772	2.594240247	-0.108995602	1845.812587	-0.060044864
15.589115	6.160129367	217984.2058	62.54488725	0.819935658	2.596446231	-0.10794303	1847.205785	-0.056165579
15.5989	6.168049213	218117.5628	62.58250651	0.820547912	2.598654063	-0.107443594	1848.602803	-0.049407652
15.608685	6.175974949	218250.7719	62.62021644	0.821160534	2.600863748	-0.107660672	1850.001061	-0.042377083
15.61847	6.183906577	218383.833	62.65802119	0.821773526	2.603075289	-0.10848138	1851.39788	-0.037781578
15.628255	6.191844101	218516.7459	62.69592348	0.822386889	2.605288692	-0.109560023	1852.79151	-0.037385767
15.63804	6.199787525	218649.5105	62.73392361	0.823000623	2.607503959	-0.110451605	1854.18181	-0.04132912
15.647825	6.207736852	218782.1266	62.77201941	0.823614729	2.609721096	-0.110784018	1855.570293	-0.048071721
15.65761	6.215692086	218914.5939	62.81020714	0.824229208	2.611940107	-0.110402297	1856.959544	-0.054990845
15.667395	6.223653231	219046.9125	62.84848303	0.824844062	2.614160995	-0.10942885	1858.352213	-0.059398713
15.67718	6.23162029	219179.082	62.88684482	0.825459291	2.616383766	-0.108215981	1859.749981	-0.059587095
15.686965	6.239593266	219311.1024	62.92529267	0.826074895	2.618608422	-0.107208831	1861.152907	-0.055492288
15.69675	6.247572164	219442.9735	62.96382921	0.826690876	2.620834969	-0.106771891	1862.559403	-0.048720177
15.706535	6.255556986	219574.695	63.00245855	0.827307235	2.623063411	-0.107046674	1863.966851	-0.041919649
15.71632	6.263547737	219706.267	63.04118475	0.827923973	2.625293752	-0.107896302	1865.372625	-0.037747262
15.726105	6.27154442	219837.6891	63.08001031	0.82854109	2.627525996	-0.108959	1866.77512	-0.037827185
15.73589	6.279547039	219968.9612	63.11893526	0.829158588	2.629760147	-0.109789866	1868.174377	-0.042114255
15.745675	6.287555598	220100.0832	63.15795722	0.829776466	2.631996211	-0.110035554	1869.57207	-0.0489115
15.75546	6.2955701	220231.0549	63.1970724	0.830394728	2.63423419	-0.109573254	1870.970845	-0.055537261
15.765245	6.303590548	220361.8761	63.23627717	0.831013372	2.63647409	-0.108559133	1872.373277	-0.059381066
15.77503	6.311616947	220492.5467	63.27556958	0.8316324	2.638715915	-0.107366833	1873.780856	-0.058933019
15.784815	6.3196493	220623.0665	63.31495017	0.832251814	2.640959668	-0.106439971	1875.193395	-0.054380151
15.7946	6.327687611	220753.4353	63.35442184	0.832871613	2.643205356	-0.106116698	1876.609107	-0.047532633
15.804385	6.335731883	220883.6531	63.39398878	0.8334918	2.645452981	-0.106495719	1878.025309	-0.04110706
15.81417	6.343782121	221013.7195	63.43365487	0.834112374	2.647702548	-0.107397054	1879.439487	-0.037649058
15.823955	6.351838328	221143.6345	63.47342222	0.834733337	2.649954061	-0.108433442	1880.850296	-0.038522074
15.83374	6.359900507	221273.3979	63.51329038	0.835354689	2.652207525	-0.10916434	1882.258091	-0.043364847
15.843525	6.367968663	221403.0095	63.55325666	0.835976432	2.654462945	-0.109271428	1883.66479	-0.050235184
15.85331	6.376042799	221532.4692	63.59331719	0.836598567	2.656720324	-0.10868565	1885.073105	-0.056384697
15.863095	6.38412292	221661.7769	63.63346861	0.837221094	2.658979668	-0.107614882	1886.485463	-0.059356783
15.87288	6.392209028	221790.9322	63.67370947	0.837844014	2.66124098	-0.106460828	1887.903029	-0.057969475
15.882665	6.400301127	221919.9352	63.71404086	0.838467329	2.663504264	-0.105658114	1889.325246	-0.052789071
15.89245	6.408399222	222048.7855	63.75446606	0.839091039	2.665769526	-0.105499882	1890.750053	-0.045903042
15.902235	6.416503316	222177.4831	63.79498932	0.839715145	2.66803677	-0.106019944	1892.174716	-0.040081356
15.91202	6.424613413	222306.0278	63.83561417	0.840339649	2.670306	-0.106979095	1893.596928	-0.037661839
15.921805	6.432729517	222434.4195	63.87634214	0.84096455	2.672577221	-0.107961447	1895.015738	-0.039607952
15.93159	6.440851631	222562.6579	63.91717216	0.841589851	2.674850437	-0.108542252	1896.431937	-0.045119853
15.941375	6.44897976	222690.7429	63.95810112	0.842215551	2.677125652	-0.108459595	1897.847738	-0.051957614
15.95116	6.457113907	222818.6744	63.99912518	0.842841653	2.679402872	-0.107720459	1899.265878	-0.057347835
15.960945	6.465254076	222946.4521	64.04024139	0.843468156	2.6816821	-0.106597966	1900.688514	-0.059107795
